marca,modelo,emplacados,acumulado_anual,data
HYUNDAI,CRETA,5048,50811,10/2/2022
FIAT,PULSE,4311,42814,10/2/2022
JEEP,RENEGADE,3957,41507,10/2/2022
TOYOTA,COROLLA_CROSS,3225,35211,10/2/2022
NISSAN,KICKS,2604,32711,10/2/2022
VW,NIVUS,3772,29848,10/2/2022
RENAULT,DUSTER,1913,18177,10/2/2022
JEEP,COMMANDER,2112,17653,10/2/2022
CITROEN,C4_CACTUS,1171,16688,10/2/2022
TOYOTA,HILUX_SW4,869,10818,10/2/2022
HONDA,HR-V,2603,9302,10/2/2022
VW,TAOS,989,9093,10/2/2022
CAOA_CHERY,TIGGO_8,978,8948,10/2/2022
CAOA_CHERY,TIGGO_5X,456,7788,10/2/2022
CAOA_CHERY,TIGGO_7,482,7324,10/2/2022
PEUGEOT,2008,225,4726,10/2/2022
CAOA_CHERY,TIGGO_3X,17,3579,10/2/2022
BMW,X1,161,3378,10/2/2022
FIAT,FASTBACK,2843,3290,10/2/2022
MITSUBISHI,ECLIPSE_CROSS,264,2966,10/2/2022
RENAULT,CAPTUR,58,2883,10/2/2022
GM,TRAILBLAZER,349,2577,10/2/2022
HYUNDAI,TUCSON,22,2198,10/2/2022
VOLVO,XC60,77,1461,10/2/2022
MITSUBISHI,PAJERO,37,1421,10/2/2022
VOLVO,XC40,264,1349,10/2/2022
FORD,BRONCO,175,1344,10/2/2022
LAND_ROVER,DISCOVERY,108,1281,10/2/2022
AUDI,Q5,64,1259,10/2/2022
AUDI,Q3,224,1141,10/2/2022
GM,EQUINOX,289,1124,10/2/2022
MITSUBISHI,Outlander,8,1078,10/2/2022
BMW,X3,13,1038,10/2/2022
BMW,X5,19,950,10/2/2022
PORSCHE,MACAN,93,924,10/2/2022
FORD,TERRITORY,79,872,10/2/2022
TOYOTA,RAV4,46,864,10/2/2022
VW,GOL,5773,53023,9/2/2022
FIAT,MOBI,7476,50035,9/2/2022
RENAULT,KWID,5719,40084,9/2/2022
FIAT,UNO,7,763,9/2/2022
VW,FUSCA,7,46,9/2/2022
VW,UP,5,15,9/2/2022
TOYOTA,ETIOS_HB,0,7,9/2/2022
CAOA_CHERY,QQ,0,5,9/2/2022
GM,CHEVETTE,1,4,9/2/2022
HYUNDAI,HB20,8836,70745,9/2/2022
GM,ONIX,8078,60582,9/2/2022
FIAT,ARGO,7093,42916,9/2/2022
PEUGEOT,208,2214,22922,9/2/2022
TOYOTA,YARIS_HB,2341,18775,9/2/2022
HONDA,CITY_HATCH,1452,11905,9/2/2022
RENAULT,SANDERO,777,7380,9/2/2022
VW,POLO,89,2414,9/2/2022
CITROEN,C3,1604,1753,9/2/2022
CAOA_CHERY,ICAR,596,728,9/2/2022
MINI,COOPER,68,528,9/2/2022
JAC,E-JS1,49,526,9/2/2022
GM,CRUZE_HB,98,1146,9/2/2022
NISSAN,LEAF,13,269,9/2/2022
AUDI,A3,3,153,9/2/2022
BMW,I3,26,99,9/2/2022
BMW,118i,16,51,9/2/2022
MBENZ,CLASSE_A,8,45,9/2/2022
FIAT,CRONOS,3066,26791,9/2/2022
VW,VOYAGE,4476,23020,9/2/2022
HYUNDAI,HB20S,1599,19010,9/2/2022
RENAULT,LOGAN,834,7509,9/2/2022
FIAT,SIENA,12,4124,9/2/2022
GM,PRISMA,1,9,9/2/2022
FORD,KA_SEDAN,1,6,9/2/2022
NISSAN,VERSA,0,5,9/2/2022
TOYOTA,ETIOS_SEDAN,0,5,9/2/2022
GM,CLASSIC,0,3,9/2/2022
GM,ONIX_PLUS,7781,51824,9/2/2022
HONDA,CITY,1742,18525,9/2/2022
TOYOTA,YARIS_SEDAN,1360,10708,9/2/2022
NISSAN,VERSA,196,4967,9/2/2022
VW,VIRTUS,313,3848,9/2/2022
GM,COBALT,2,24,9/2/2022
TOYOTA,COROLLA,3360,31615,9/2/2022
GM,CRUZE_SEDAN,780,7552,9/2/2022
HONDA,CIVIC,1,1988,9/2/2022
CAOA_CHERY,ARRIZO_6,45,1246,9/2/2022
VW,JETTA,5,415,9/2/2022
AUDI,A3_SEDAN,29,380,9/2/2022
KIA,CERATO,12,303,9/2/2022
HYUNDAI,IONIQ,238,238,9/2/2022
AUDI,A5,26,218,9/2/2022
BMW,420I,22,80,9/2/2022
MBENZ,CLA35,2,61,9/2/2022
MBENZ,CLASSE_A,4,51,9/2/2022
MBENZ,CLA45,9,50,9/2/2022
BMW,218I,13,28,9/2/2022
JAC,E-J7,8,28,9/2/2022
BMW,M440I,0,9,9/2/2022
BMW,M235I,0,7,9/2/2022
CITROEN,C4L,0,7,9/2/2022
MBENZ,CLASSE_C,1,3,9/2/2022
BMW,430I,0,2,9/2/2022
FORD,FUSION,1,2,9/2/2022
BMW,320I,278,3045,9/2/2022
MBENZ,CLASSE_C,51,691,9/2/2022
BMW,330E,99,455,9/2/2022
MBENZ,CLA250,21,350,9/2/2022
PORSCHE,PANAMERA,21,176,9/2/2022
AUDI,A4,36,129,9/2/2022
BMW,530E,17,90,9/2/2022
MBENZ,CLASSE_E,3,46,9/2/2022
AUDI,E_TRON_GT,10,43,9/2/2022
BMW,M340I,0,28,9/2/2022
TESLA,MODEL_S,3,24,9/2/2022
AUDI,A6,0,20,9/2/2022
FIAT,PALIO_WEEKEND,0,3,9/2/2022
FORD,BELINA,0,2,9/2/2022
VW,SPACE_FOX,0,2,9/2/2022
VW,PARATI,0,1,9/2/2022
AUDI,RS6_AVANT,1,19,9/2/2022
AUDI,RS4_AVANT,0,4,9/2/2022
GM,CARAVAN,0,1,9/2/2022
FIAT,DOBLO,1,314,9/2/2022
HONDA,FIT,0,230,9/2/2022
GM,BOLT,3,4,9/2/2022
FIAT,IDEA,0,1,9/2/2022
GM,SPIN,2062,11744,9/2/2022
KIA,CARNIVAL,25,287,9/2/2022
BYD,D1,4,13,9/2/2022
CHRYSLER,PACIFICA,0,10,9/2/2022
PORSCHE,911,108,440,9/2/2022
FORD,MUSTANG,55,273,9/2/2022
PORSCHE,TAYCAN,13,223,9/2/2022
BMW,M3,15,123,9/2/2022
PORSCHE,BOXSTER,0,81,9/2/2022
GM,CORVETTE,9,68,9/2/2022
JAGUAR,F-TYPE,13,45,9/2/2022
GM,CAMARO,5,44,9/2/2022
PORSCHE,CAYMAN,0,40,9/2/2022
VW,T_CROSS,5803,48401,9/2/2022
GM,TRACKER,7127,46799,9/2/2022
HYUNDAI,CRETA,5586,45764,9/2/2022
JEEP,COMPASS,5047,45760,9/2/2022
FIAT,PULSE,4398,38503,9/2/2022
JEEP,RENEGADE,3755,37550,9/2/2022
TOYOTA,COROLLA_CROSS,2861,31988,9/2/2022
NISSAN,KICKS,3549,30107,9/2/2022
VW,NIVUS,3029,26076,9/2/2022
RENAULT,DUSTER,2506,16264,9/2/2022
JEEP,COMMANDER,2064,15541,9/2/2022
CITROEN,C4_CACTUS,2118,15517,9/2/2022
TOYOTA,HILUX_SW4,758,9949,9/2/2022
VW,TAOS,1421,8106,9/2/2022
CAOA_CHERY,TIGGO_8,1593,7970,9/2/2022
CAOA_CHERY,TIGGO_5X,677,7332,9/2/2022
CAOA_CHERY,TIGGO_7,823,6842,9/2/2022
HONDA,HR-V,2956,6699,9/2/2022
PEUGEOT,2008,227,4501,9/2/2022
CAOA_CHERY,TIGGO_3X,29,3562,9/2/2022
BMW,X1,346,3217,9/2/2022
RENAULT,CAPTUR,69,2825,9/2/2022
MITSUBISHI,ECLIPSE_CROSS,426,2702,9/2/2022
GM,TRAILBLAZER,717,2228,9/2/2022
HYUNDAI,TUCSON,33,2176,9/2/2022
MITSUBISHI,PAJERO,42,1384,9/2/2022
VOLVO,XC60,216,1384,9/2/2022
AUDI,Q5,241,1195,9/2/2022
LAND_ROVER,DISCOVERY,153,1173,9/2/2022
FORD,BRONCO,91,1169,9/2/2022
VOLVO,XC40,145,1085,9/2/2022
MITSUBISHI,Outlander,15,1070,9/2/2022
BMW,X3,46,1025,9/2/2022
BMW,X5,97,931,9/2/2022
AUDI,Q3,279,917,9/2/2022
GM,EQUINOX,217,835,9/2/2022
PORSCHE,MACAN,96,831,9/2/2022
TOYOTA,RAV4,124,818,9/2/2022
FORD,TERRITORY,85,793,9/2/2022
BMW,X4,79,768,9/2/2022
VW,GOL,11719,47250,8/2/2022
FIAT,MOBI,7613,42559,8/2/2022
RENAULT,KWID,6829,34365,8/2/2022
FIAT,UNO,6,756,8/2/2022
VW,FUSCA,4,39,8/2/2022
VW,UP,0,10,8/2/2022
TOYOTA,ETIOS_HB,2,7,8/2/2022
CAOA_CHERY,QQ,0,5,8/2/2022
FIAT,PALIO,0,3,8/2/2022
HYUNDAI,HB20,10919,61909,8/2/2022
GM,ONIX,9821,52507,8/2/2022
FIAT,ARGO,7594,35824,8/2/2022
PEUGEOT,208,2825,20709,8/2/2022
TOYOTA,YARIS_HB,2235,16434,8/2/2022
HONDA,CITY_HATCH,1504,10453,8/2/2022
RENAULT,SANDERO,1002,6603,8/2/2022
VW,POLO,130,2325,8/2/2022
JAC,E-JS1,73,478,8/2/2022
MINI,COOPER,49,460,8/2/2022
RENAULT,ZOE,0,197,8/2/2022
FIAT,500E,6,186,8/2/2022
GM,CRUZE_HB,129,1048,8/2/2022
NISSAN,LEAF,39,256,8/2/2022
AUDI,A3,4,150,8/2/2022
BMW,I3,11,73,8/2/2022
MBENZ,CLASSE_A,8,37,8/2/2022
BMW,118i,21,35,8/2/2022
FIAT,CRONOS,3757,23726,8/2/2022
VW,VOYAGE,5564,18544,8/2/2022
HYUNDAI,HB20S,997,17411,8/2/2022
RENAULT,LOGAN,687,6675,8/2/2022
FIAT,SIENA,34,4112,8/2/2022
GM,PRISMA,0,8,8/2/2022
FORD,KA_SEDAN,1,5,8/2/2022
NISSAN,VERSA,0,5,8/2/2022
TOYOTA,ETIOS_SEDAN,1,5,8/2/2022
GM,CLASSIC,1,3,8/2/2022
GM,ONIX_PLUS,8968,44043,8/2/2022
HONDA,CITY,2084,16783,8/2/2022
TOYOTA,YARIS_SEDAN,1174,9348,8/2/2022
NISSAN,VERSA,266,4771,8/2/2022
VW,VIRTUS,367,3535,8/2/2022
GM,COBALT,0,22,8/2/2022
TOYOTA,COROLLA,3386,28255,8/2/2022
GM,CRUZE_SEDAN,889,6773,8/2/2022
HONDA,CIVIC,6,1987,8/2/2022
CAOA_CHERY,ARRIZO_6,56,1201,8/2/2022
VW,JETTA,40,410,8/2/2022
AUDI,A3_SEDAN,26,351,8/2/2022
KIA,CERATO,22,291,8/2/2022
AUDI,A5,38,192,8/2/2022
MBENZ,CLA35,4,59,8/2/2022
BMW,420I,8,58,8/2/2022
MBENZ,CLASSE_A,10,47,8/2/2022
MBENZ,CLA45,2,41,8/2/2022
JAC,E-J7,3,20,8/2/2022
BMW,218I,2,15,8/2/2022
BMW,M440I,0,9,8/2/2022
BMW,M235I,0,7,8/2/2022
CITROEN,C4L,0,7,8/2/2022
BMW,430I,1,2,8/2/2022
MBENZ,CLASSE_C,0,2,8/2/2022
FORD,DEL_REY,0,1,8/2/2022
FORD,FUSION,0,1,8/2/2022
BMW,320I,217,2767,8/2/2022
MBENZ,CLASSE_C,7,641,8/2/2022
BMW,330E,111,356,8/2/2022
MBENZ,CLA250,50,329,8/2/2022
PORSCHE,PANAMERA,24,155,8/2/2022
AUDI,A4,14,93,8/2/2022
BMW,530E,18,73,8/2/2022
MBENZ,CLASSE_E,9,43,8/2/2022
AUDI,E_TRON_GT,6,33,8/2/2022
BMW,M340I,0,28,8/2/2022
TESLA,MODEL_S,1,21,8/2/2022
AUDI,A6,3,20,8/2/2022
FIAT,PALIO_WEEKEND,1,3,8/2/2022
FORD,BELINA,0,2,8/2/2022
VW,SPACE_FOX,0,2,8/2/2022
VW,PARATI,1,1,8/2/2022
AUDI,RS6_AVANT,2,18,8/2/2022
AUDI,RS4_AVANT,0,4,8/2/2022
GM,CARAVAN,0,1,8/2/2022
FIAT,DOBLO,1,313,8/2/2022
HONDA,FIT,0,230,8/2/2022
FIAT,IDEA,0,1,8/2/2022
GM,BOLT,0,1,8/2/2022
GM,SPIN,1515,9682,8/2/2022
KIA,CARNIVAL,31,262,8/2/2022
CHRYSLER,PACIFICA,2,10,8/2/2022
BYD,D1,7,9,8/2/2022
PORSCHE,911,32,331,8/2/2022
FORD,MUSTANG,60,218,8/2/2022
PORSCHE,TAYCAN,22,210,8/2/2022
BMW,M3,16,108,8/2/2022
PORSCHE,BOXSTER,1,81,8/2/2022
GM,CORVETTE,8,59,8/2/2022
PORSCHE,CAYMAN,1,40,8/2/2022
GM,CAMARO,3,39,8/2/2022
JAGUAR,F-TYPE,8,32,8/2/2022
VW,T_CROSS,6194,42598,8/2/2022
JEEP,COMPASS,5284,40713,8/2/2022
HYUNDAI,CRETA,5806,40182,8/2/2022
GM,TRACKER,6708,39672,8/2/2022
FIAT,PULSE,4771,34105,8/2/2022
JEEP,RENEGADE,4654,33795,8/2/2022
TOYOTA,COROLLA_CROSS,3250,29128,8/2/2022
NISSAN,KICKS,4250,26558,8/2/2022
VW,NIVUS,3380,23049,8/2/2022
RENAULT,DUSTER,2087,13663,8/2/2022
JEEP,COMMANDER,2338,13478,8/2/2022
CITROEN,C4_CACTUS,1983,13399,8/2/2022
TOYOTA,HILUX_SW4,1221,9192,8/2/2022
VW,TAOS,1667,6685,8/2/2022
CAOA_CHERY,TIGGO_5X,763,6655,8/2/2022
CAOA_CHERY,TIGGO_8,1188,6376,8/2/2022
CAOA_CHERY,TIGGO_7,983,6019,8/2/2022
PEUGEOT,2008,118,4274,8/2/2022
HONDA,HR-V,486,3743,8/2/2022
CAOA_CHERY,TIGGO_3X,53,3533,8/2/2022
BMW,X1,487,2871,8/2/2022
RENAULT,CAPTUR,130,2756,8/2/2022
MITSUBISHI,ECLIPSE_CROSS,400,2277,8/2/2022
HYUNDAI,TUCSON,38,2143,8/2/2022
GM,TRAILBLAZER,245,1511,8/2/2022
MITSUBISHI,PAJERO,43,1342,8/2/2022
VOLVO,XC60,66,1168,8/2/2022
FORD,BRONCO,129,1078,8/2/2022
MITSUBISHI,Outlander,20,1055,8/2/2022
LAND_ROVER,DISCOVERY,162,1020,8/2/2022
BMW,X3,130,979,8/2/2022
AUDI,Q5,145,954,8/2/2022
VOLVO,XC40,99,941,8/2/2022
BMW,X5,170,834,8/2/2022
PORSCHE,MACAN,118,735,8/2/2022
HONDA,WR-V,0,711,8/2/2022
FORD,TERRITORY,68,708,8/2/2022
TOYOTA,RAV4,146,694,8/2/2022
BMW,X4,95,689,8/2/2022
MBENZ,CLASSE_GLB,8,689,8/2/2022
VW,GOL,11925,35531,7/2/2022
FIAT,MOBI,3493,34946,7/2/2022
RENAULT,KWID,4489,27537,7/2/2022
FIAT,UNO,6,750,7/2/2022
VW,FUSCA,4,35,7/2/2022
VW,UP,0,10,7/2/2022
TOYOTA,ETIOS_HB,3,5,7/2/2022
CAOA_CHERY,QQ,0,5,7/2/2022
FIAT,PALIO,1,3,7/2/2022
HYUNDAI,HB20,8156,50990,7/2/2022
GM,ONIX,8837,42687,7/2/2022
FIAT,ARGO,6103,28231,7/2/2022
PEUGEOT,208,2803,17884,7/2/2022
TOYOTA,YARIS_HB,2208,14200,7/2/2022
HONDA,CITY_HATCH,1609,8949,7/2/2022
RENAULT,SANDERO,897,5601,7/2/2022
VW,POLO,177,2195,7/2/2022
MINI,COOPER,36,411,7/2/2022
JAC,E-JS1,88,405,7/2/2022
RENAULT,ZOE,7,197,7/2/2022
FIAT,500E,16,180,7/2/2022
GM,CRUZE_HB,150,919,7/2/2022
NISSAN,LEAF,9,217,7/2/2022
AUDI,A3,11,146,7/2/2022
BMW,I3,10,62,7/2/2022
MBENZ,CLASSE_A,3,29,7/2/2022
MBENZ,A45_AMG,1,24,7/2/2022
FIAT,CRONOS,3829,19969,7/2/2022
HYUNDAI,HB20S,958,16414,7/2/2022
VW,VOYAGE,4776,12980,7/2/2022
RENAULT,LOGAN,1333,5988,7/2/2022
FIAT,SIENA,59,4079,7/2/2022
GM,PRISMA,1,8,7/2/2022
NISSAN,VERSA,0,5,7/2/2022
FORD,KA_SEDAN,0,4,7/2/2022
TOYOTA,ETIOS_SEDAN,0,4,7/2/2022
GM,CLASSIC,1,2,7/2/2022
GM,ONIX_PLUS,8135,35075,7/2/2022
HONDA,CITY,2342,14699,7/2/2022
TOYOTA,YARIS_SEDAN,1350,8174,7/2/2022
NISSAN,VERSA,339,4505,7/2/2022
VW,VIRTUS,381,3168,7/2/2022
GM,COBALT,1,22,7/2/2022
TOYOTA,COROLLA,4035,24871,7/2/2022
GM,CRUZE_SEDAN,1049,5884,7/2/2022
HONDA,CIVIC,11,1981,7/2/2022
CAOA_CHERY,ARRIZO_6,65,1145,7/2/2022
VW,JETTA,106,370,7/2/2022
AUDI,A3_SEDAN,28,325,7/2/2022
KIA,CERATO,23,269,7/2/2022
AUDI,A5,31,154,7/2/2022
MBENZ,CLA35,9,55,7/2/2022
BMW,420I,19,50,7/2/2022
MBENZ,CLA45,11,39,7/2/2022
MBENZ,CLASSE_A,6,37,7/2/2022
JAC,E-J7,0,17,7/2/2022
BMW,218I,4,13,7/2/2022
BMW,M440I,0,9,7/2/2022
BMW,M235I,0,7,7/2/2022
CITROEN,C4L,0,7,7/2/2022
MBENZ,CLASSE_C,0,2,7/2/2022
BMW,430I,0,1,7/2/2022
FORD,DEL_REY,0,1,7/2/2022
FORD,FUSION,1,1,7/2/2022
BMW,320I,279,2550,7/2/2022
MBENZ,CLASSE_C,21,634,7/2/2022
MBENZ,CLA250,64,279,7/2/2022
BMW,330E,55,245,7/2/2022
PORSCHE,PANAMERA,42,131,7/2/2022
AUDI,A4,18,79,7/2/2022
BMW,530E,14,55,7/2/2022
MBENZ,CLASSE_E,3,34,7/2/2022
BMW,M340I,1,28,7/2/2022
AUDI,E_TRON_GT,2,27,7/2/2022
TESLA,MODEL_S,2,20,7/2/2022
HONDA,ACCORD,2,18,7/2/2022
FIAT,PALIO_WEEKEND,0,2,7/2/2022
FORD,BELINA,1,2,7/2/2022
VW,SPACE_FOX,0,2,7/2/2022
AUDI,RS6_AVANT,3,16,7/2/2022
AUDI,RS4_AVANT,0,4,7/2/2022
GM,CARAVAN,0,1,7/2/2022
FIAT,DOBLO,1,312,7/2/2022
HONDA,FIT,0,230,7/2/2022
FIAT,IDEA,0,1,7/2/2022
GM,BOLT,0,1,7/2/2022
GM,SPIN,1266,8167,7/2/2022
KIA,CARNIVAL,25,231,7/2/2022
CHRYSLER,PACIFICA,1,8,7/2/2022
TOYOTA,SIENNA,0,5,7/2/2022
PORSCHE,911,48,299,7/2/2022
PORSCHE,TAYCAN,41,188,7/2/2022
FORD,MUSTANG,26,158,7/2/2022
BMW,M3,22,92,7/2/2022
PORSCHE,BOXSTER,4,80,7/2/2022
GM,CORVETTE,7,51,7/2/2022
PORSCHE,CAYMAN,1,39,7/2/2022
GM,CAMARO,7,36,7/2/2022
JAGUAR,F-TYPE,2,24,7/2/2022
VW,T_CROSS,3535,36404,7/2/2022
JEEP,COMPASS,4402,35429,7/2/2022
HYUNDAI,CRETA,5125,34378,7/2/2022
GM,TRACKER,5998,32964,7/2/2022
FIAT,PULSE,5300,29335,7/2/2022
JEEP,RENEGADE,4264,29141,7/2/2022
TOYOTA,COROLLA_CROSS,3614,25880,7/2/2022
NISSAN,KICKS,5221,22308,7/2/2022
VW,NIVUS,2995,19669,7/2/2022
RENAULT,DUSTER,2039,11576,7/2/2022
CITROEN,C4_CACTUS,798,11416,7/2/2022
JEEP,COMMANDER,1483,11140,7/2/2022
TOYOTA,HILUX_SW4,1271,7971,7/2/2022
CAOA_CHERY,TIGGO_5X,741,5892,7/2/2022
CAOA_CHERY,TIGGO_8,665,5188,7/2/2022
CAOA_CHERY,TIGGO_7,556,5036,7/2/2022
VW,TAOS,1119,5018,7/2/2022
PEUGEOT,2008,227,4156,7/2/2022
CAOA_CHERY,TIGGO_3X,68,3480,7/2/2022
HONDA,HR-V,9,3257,7/2/2022
RENAULT,CAPTUR,180,2626,7/2/2022
BMW,X1,406,2384,7/2/2022
HYUNDAI,TUCSON,26,2105,7/2/2022
MITSUBISHI,ECLIPSE_CROSS,315,1877,7/2/2022
MITSUBISHI,PAJERO,77,1299,7/2/2022
GM,TRAILBLAZER,86,1266,7/2/2022
VOLVO,XC60,101,1102,7/2/2022
MITSUBISHI,Outlander,47,1035,7/2/2022
FORD,BRONCO,162,949,7/2/2022
LAND_ROVER,DISCOVERY,149,858,7/2/2022
BMW,X3,172,849,7/2/2022
VOLVO,XC40,75,842,7/2/2022
AUDI,Q5,130,809,7/2/2022
HONDA,WR-V,1,711,7/2/2022
MBENZ,CLASSE_GLB,6,681,7/2/2022
BMW,X5,145,664,7/2/2022
FORD,TERRITORY,67,640,7/2/2022
PORSCHE,MACAN,73,617,7/2/2022
BMW,X4,87,594,7/2/2022
TOYOTA,RAV4,131,548,7/2/2022
FIAT,MOBI,4725,31453,6/2/2022
VW,GOL,9435,23607,6/2/2022
RENAULT,KWID,5043,23049,6/2/2022
FIAT,UNO,15,744,6/2/2022
VW,FUSCA,5,31,6/2/2022
VW,UP,0,10,6/2/2022
CAOA_CHERY,QQ,5,5,6/2/2022
FIAT,PALIO,1,2,6/2/2022
GM,CHEVETTE,1,2,6/2/2022
HYUNDAI,HB20,7938,42834,6/2/2022
GM,ONIX,3949,33850,6/2/2022
FIAT,ARGO,3097,22128,6/2/2022
PEUGEOT,208,4349,15081,6/2/2022
TOYOTA,YARIS_HB,2239,11992,6/2/2022
HONDA,CITY_HATCH,1564,7340,6/2/2022
RENAULT,SANDERO,1062,4704,6/2/2022
VW,POLO,248,2018,6/2/2022
MINI,COOPER,41,375,6/2/2022
JAC,E-JS1,56,317,6/2/2022
RENAULT,ZOE,129,191,6/2/2022
FIAT,500E,7,164,6/2/2022
GM,CRUZE_HB,150,769,6/2/2022
NISSAN,LEAF,36,208,6/2/2022
AUDI,A3,22,135,6/2/2022
BMW,I3,30,52,6/2/2022
MBENZ,CLASSE_A,5,26,6/2/2022
MBENZ,A45_AMG,3,23,6/2/2022
FIAT,CRONOS,6047,16140,6/2/2022
HYUNDAI,HB20S,2499,15456,6/2/2022
VW,VOYAGE,3603,8204,6/2/2022
RENAULT,LOGAN,895,4655,6/2/2022
FIAT,SIENA,83,4020,6/2/2022
GM,PRISMA,1,7,6/2/2022
NISSAN,VERSA,0,5,6/2/2022
FORD,KA_SEDAN,0,4,6/2/2022
TOYOTA,ETIOS_SEDAN,0,4,6/2/2022
NISSAN,V-DRIVE,1,2,6/2/2022
GM,ONIX_PLUS,3874,26941,6/2/2022
HONDA,CITY,2431,12358,6/2/2022
TOYOTA,YARIS_SEDAN,1276,6824,6/2/2022
NISSAN,VERSA,364,4166,6/2/2022
VW,VIRTUS,415,2787,6/2/2022
GM,COBALT,1,21,6/2/2022
TOYOTA,COROLLA,3834,20836,6/2/2022
GM,CRUZE_SEDAN,946,4835,6/2/2022
HONDA,CIVIC,6,1970,6/2/2022
CAOA_CHERY,ARRIZO_6,91,1080,6/2/2022
AUDI,A3_SEDAN,41,297,6/2/2022
VW,JETTA,178,264,6/2/2022
KIA,CERATO,39,246,6/2/2022
AUDI,A5,17,123,6/2/2022
MBENZ,CLA35,6,46,6/2/2022
BMW,420I,18,31,6/2/2022
MBENZ,CLASSE_A,8,31,6/2/2022
MBENZ,CLA45,18,28,6/2/2022
JAC,E-J7,5,17,6/2/2022
BMW,218I,2,9,6/2/2022
BMW,M440I,0,9,6/2/2022
BMW,M235I,0,7,6/2/2022
CITROEN,C4L,0,7,6/2/2022
MBENZ,CLASSE_C,0,2,6/2/2022
BMW,430I,0,1,6/2/2022
FORD,DEL_REY,0,1,6/2/2022
GM,VECTRA,0,1,6/2/2022
BMW,320I,317,2271,6/2/2022
MBENZ,CLASSE_C,34,613,6/2/2022
MBENZ,CLA250,76,215,6/2/2022
BMW,330E,105,190,6/2/2022
PORSCHE,PANAMERA,20,89,6/2/2022
AUDI,A4,6,61,6/2/2022
BMW,530E,17,41,6/2/2022
MBENZ,CLASSE_E,10,31,6/2/2022
BMW,M340I,1,27,6/2/2022
AUDI,E_TRON_GT,3,25,6/2/2022
TESLA,MODEL_S,1,18,6/2/2022
HONDA,ACCORD,2,17,6/2/2022
FIAT,PALIO_WEEKEND,1,2,6/2/2022
VW,SPACE_FOX,1,2,6/2/2022
FORD,BELINA,0,1,6/2/2022
AUDI,RS6_AVANT,3,13,6/2/2022
AUDI,RS4_AVANT,0,4,6/2/2022
GM,CARAVAN,0,1,6/2/2022
FIAT,DOBLO,2,311,6/2/2022
HONDA,FIT,1,230,6/2/2022
FIAT,IDEA,1,1,6/2/2022
GM,BOLT,0,1,6/2/2022
GM,SPIN,1539,6901,6/2/2022
KIA,CARNIVAL,28,206,6/2/2022
CHRYSLER,PACIFICA,1,7,6/2/2022
TOYOTA,SIENNA,1,5,6/2/2022
PORSCHE,911,69,251,6/2/2022
PORSCHE,TAYCAN,34,147,6/2/2022
FORD,MUSTANG,30,132,6/2/2022
PORSCHE,BOXSTER,2,76,6/2/2022
BMW,M3,23,70,6/2/2022
GM,CORVETTE,10,44,6/2/2022
PORSCHE,CAYMAN,2,38,6/2/2022
GM,CAMARO,4,29,6/2/2022
JAGUAR,F-TYPE,1,22,6/2/2022
VW,T_CROSS,6309,32871,6/2/2022
JEEP,COMPASS,6104,31029,6/2/2022
HYUNDAI,CRETA,5924,29255,6/2/2022
GM,TRACKER,5312,26966,6/2/2022
JEEP,RENEGADE,4123,24880,6/2/2022
FIAT,PULSE,4839,24035,6/2/2022
TOYOTA,COROLLA_CROSS,3920,22267,6/2/2022
NISSAN,KICKS,4315,17087,6/2/2022
VW,NIVUS,2930,16674,6/2/2022
CITROEN,C4_CACTUS,3664,10618,6/2/2022
JEEP,COMMANDER,1426,9657,6/2/2022
RENAULT,DUSTER,1839,9537,6/2/2022
TOYOTA,HILUX_SW4,1169,6700,6/2/2022
CAOA_CHERY,TIGGO_5X,1028,5151,6/2/2022
CAOA_CHERY,TIGGO_8,910,4524,6/2/2022
CAOA_CHERY,TIGGO_7,744,4480,6/2/2022
PEUGEOT,2008,125,3929,6/2/2022
VW,TAOS,837,3900,6/2/2022
CAOA_CHERY,TIGGO_3X,94,3412,6/2/2022
HONDA,HR-V,7,3248,6/2/2022
RENAULT,CAPTUR,209,2446,6/2/2022
HYUNDAI,TUCSON,240,2079,6/2/2022
BMW,X1,470,1978,6/2/2022
MITSUBISHI,ECLIPSE_CROSS,358,1562,6/2/2022
MITSUBISHI,PAJERO,138,1222,6/2/2022
GM,TRAILBLAZER,126,1180,6/2/2022
VOLVO,XC60,84,1001,6/2/2022
MITSUBISHI,Outlander,90,988,6/2/2022
FORD,BRONCO,229,787,6/2/2022
VOLVO,XC40,122,767,6/2/2022
HONDA,WR-V,0,710,6/2/2022
LAND_ROVER,DISCOVERY,123,709,6/2/2022
AUDI,Q5,102,679,6/2/2022
BMW,X3,246,677,6/2/2022
MBENZ,CLASSE_GLB,4,675,6/2/2022
FORD,TERRITORY,95,573,6/2/2022
PORSCHE,MACAN,74,544,6/2/2022
BMW,X5,106,519,6/2/2022
BMW,X4,104,507,6/2/2022
KIA,STONIC,64,480,6/2/2022
FIAT,MOBI,7493,26729,5/2/2022
RENAULT,KWID,2757,18007,5/2/2022
VW,GOL,6980,14172,5/2/2022
FIAT,UNO,23,729,5/2/2022
VW,FUSCA,6,26,5/2/2022
VW,UP,2,10,5/2/2022
TOYOTA,ETIOS_HB,2,2,5/2/2022
FIAT,147,0,1,5/2/2022
FIAT,FIAT,0,1,5/2/2022
HYUNDAI,HB20,9634,34897,5/2/2022
GM,ONIX,6982,29901,5/2/2022
FIAT,ARGO,3415,19031,5/2/2022
